Name,姓名,Linked to,社會關係人姓名,Kin/Non,Link,聯繫,Index Place,指數地址,Index Year,Node's Index Year,PersonID,NodeID,X,Y,Node Index Place,社會關係人籍貫,Node X,Node Y,Edge Dist.,Count,Addr. Type,指數地址類,Node Addr. Type,關係人指數地址類,Text Title:,Distance 距離,Index Year Type,指數年類別,Index Year Type Code,Node Index Year Type,關係人指數年類別,Node Index Year Type Code,Dynasty,朝代,Dynasty Code,Node Dynasty,關係人朝代,Node Dynasty Code,Source,出處
Yao Hu,姚鵠,Li Tongwei,李通微,N,Presented literary composition as gift to,贈詩、文,Shu,蜀,,,94172,448021,,,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,,,,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Yao Hu,姚鵠,Yang Yiqing,楊抑卿,N,Presented literary composition as gift to,贈詩、文,Shu,蜀,,,94172,449142,,,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,,,,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Yao Hu,姚鵠,Liu Geng,劉耕,N,Presented literary composition as gift to,贈詩、文,Shu,蜀,,,94172,449805,,,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,,,,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Yao Hu,姚鵠,Duan Qun,段羣,N,Presented literary composition as gift to,贈詩、文,Shu,蜀,,,94172,450089,,,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,,,,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Shi Guanxiu,釋貫休,Qian Liu,錢鏐,N,Presented literary composition as gift to,贈詩、文,Lanxi,蘭溪,832,852,94183,3036,119.478851,29.204453,Qiantang,錢塘,120.168625,30.294125,2,2,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],138.2579199,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,WuYue (10 states),吳越,11,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Shi Guanxiu,釋貫休,Fang Gan,方干,N,Presented literary composition as gift to,贈詩、文,Lanxi,蘭溪,832,809,94183,17029,119.478851,29.204453,Tonglu,桐廬,119.6649399,29.80245781,2,3,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],68.89058951,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Shi Guanxiu,釋貫休,Duan Chengshi,段成式,N,Presented literary composition as gift to,贈詩、文,Lanxi,蘭溪,832,800,94183,21751,119.478851,29.204453,Yongxin,永新,114.23687,26.945564,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],572.2631726,Based on Birth Year,據生年,1,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Shi Guanxiu,釋貫休,Gao Jixing,高季興,N,Presented literary composition as gift to,贈詩、文,Lanxi,蘭溪,832,0,94183,22187,119.478851,29.204453,Jiangling,江陵,112.190773,30.350445,2,2,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],714.7045913,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Nanping (10 states),南平,55,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Shi Guanxiu,釋貫休,Yao Chong,姚崇,N,Presented literary composition as gift to,贈詩、文,Lanxi,蘭溪,832,651,94183,26935,119.478851,29.204453,Luoyang,洛陽,112.38263,34.665276,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],903.4551795,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Shi Guanxiu,釋貫休,Luo Yin,羅隱,N,Presented literary composition as gift to,贈詩、文,Lanxi,蘭溪,832,833,94183,33649,119.478851,29.204453,Yuhang,餘杭,119.9406,30.27177,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],126.7771887,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,WuYue (10 states),吳越,11,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Shi Guanxiu,釋貫休,Wang Zhenbai,王貞白,N,Presented literary composition as gift to,贈詩、文,Lanxi,蘭溪,832,,94183,91990,119.478851,29.204453,Yongfeng,永豐,118.191361,28.438469,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],151.6119558,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Shi Guanxiu,釋貫休,Wang Jian,王建,N,Presented literary composition as gift to,贈詩、文,Lanxi,蘭溪,832,766,94183,92047,119.478851,29.204453,Guanfu,關輔,,,2,11,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Shi Guanxiu,釋貫休,Liu Deren,劉得仁,N,Presented literary composition as gift to,贈詩、文,Lanxi,蘭溪,832,,94183,92673,119.478851,29.204453,,,,,2,2,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Shi Guanxiu,釋貫休,Hu Desheng,胡得生,N,Received literary composition as gift from,收到Y的贈詩、文,Lanxi,蘭溪,832,864,94183,92704,119.478851,29.204453,Changsha,長沙,112.978134,28.198198,2,4,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],643.7388376,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Later Liang (5 dynasties),後梁,34,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Shi Guanxiu,釋貫休,Xu Tang,許棠,N,Presented literary composition as gift to,贈詩、文,Lanxi,蘭溪,832,822,94183,92751,119.478851,29.204453,Jing Xian,涇縣,118.406586,30.68671,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],194.5193977,Based on Birth Year,據生年,1,Based on Birth Year,據生年,1,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Shi Guanxiu,釋貫休,Li Pin,李頻,N,Presented literary composition as gift to,贈詩、文,Lanxi,蘭溪,832,813,94183,93080,119.478851,29.204453,Shouchang,壽昌,119.219635,29.369589,2,2,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],31.13127309,Based on Birth Year,據生年,1,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Shi Guanxiu,釋貫休,Shi Huaichu,釋懷楚,N,Presented literary composition as gift to,贈詩、文,Lanxi,蘭溪,832,,94183,93300,119.478851,29.204453,,,,,2,1,Basic Affiliation,籍貫(基本地址),,,[n/a],,Based on Birth Year,據生年,1,,,,Tang,唐,6,Tang,唐,6,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
Shi Guanxiu,釋貫休,Zhang Ge,張格,N,Received literary composition as gift from,收到Y的贈詩、文,Lanxi,蘭溪,832,864,94183,93482,119.478851,29.204453,Hejian,河間,116.085533,38.435699,2,1,Basic Affiliation,籍貫(基本地址),Basic Affiliation,籍貫(基本地址),[n/a],1073.029851,Based on Birth Year,據生年,1,Based on Death Year - 63 (male),據卒年 - 63 (男),29,Tang,唐,6,unknown,未詳,0,tang wu dai ren jiao wang shi suo yin,唐五代人交往詩索引
